codigo_dane,municipio,subregion,periodo,ano_inicio,ano_fin,clase,hectareas,hectareas_anuales,fuente,estimado
05172,Chigorodó,Centro,2018-2019,2018,2019,Deforestación,37.18,37.18,estimado,True
05234,Dabeiba,Nutibara,2018-2019,2018,2019,Deforestación,309.13,309.13,estimado,True
05284,Frontino,Nutibara,2018-2019,2018,2019,Deforestación,108.86,108.86,estimado,True
05306,Giraldo,Nutibara,2018-2019,2018,2019,Deforestación,10.58,10.58,estimado,True
05475,Murindó,Atrato,2018-2019,2018,2019,Deforestación,147.76,147.76,estimado,True
05480,Mutatá,Centro,2018-2019,2018,2019,Deforestación,181.07,181.07,estimado,True
05490,Necoclí,Caribe,2018-2019,2018,2019,Deforestación,19.12,19.12,estimado,True
05543,Peque,Nutibara,2018-2019,2018,2019,Deforestación,28.84,28.84,estimado,True
05659,San Juan de Urabá,Caribe,2018-2019,2018,2019,Deforestación,4.17,4.17,estimado,True
05665,San Pedro de Urabá,Caribe,2018-2019,2018,2019,Deforestación,13.44,13.44,estimado,True
05837,Turbo,Centro,2018-2019,2018,2019,Deforestación,277.18,277.18,estimado,True
05842,Uramita,Nutibara,2018-2019,2018,2019,Deforestación,11.36,11.36,estimado,True
05847,Urrao,Urrao,2018-2019,2018,2019,Deforestación,244.43,244.43,estimado,True
05873,Vigía del Fuerte,Atrato,2018-2019,2018,2019,Deforestación,78.13,78.13,estimado,True
05004,Abriaquí,Nutibara,2019-2020,2019,2020,Bosque Estable,13617.96,13617.96,shapefile,False
05004,Abriaquí,Nutibara,2019-2020,2019,2020,Deforestación,1.12,1.12,shapefile,False
05004,Abriaquí,Nutibara,2019-2020,2019,2020,No Bosque Estable,16043.91,16043.91,shapefile,False
05045,Apartadó,Centro,2019-2020,2019,2020,Bosque Estable,15600.86,15600.86,shapefile,False
05045,Apartadó,Centro,2019-2020,2019,2020,Deforestación,40.54,40.54,shapefile,False
05045,Apartadó,Centro,2019-2020,2019,2020,No Bosque Estable,37638.29,37638.29,shapefile,False
05045,Apartadó,Centro,2019-2020,2019,2020,Sin Información,0.91,0.91,shapefile,False
05051,Arboletes,Caribe,2019-2020,2019,2020,Bosque Estable,1933.76,1933.76,shapefile,False
05051,Arboletes,Caribe,2019-2020,2019,2020,Deforestación,4.92,4.92,shapefile,False
05051,Arboletes,Caribe,2019-2020,2019,2020,No Bosque Estable,72080.13,72080.13,shapefile,False
05051,Arboletes,Caribe,2019-2020,2019,2020,Sin Información,45.72,45.72,shapefile,False
05147,Carepa,Centro,2019-2020,2019,2020,Bosque Estable,4006.41,4006.41,shapefile,False
05147,Carepa,Centro,2019-2020,2019,2020,Deforestación,50.91,50.91,shapefile,False
05147,Carepa,Centro,2019-2020,2019,2020,No Bosque Estable,34305.03,34305.03,shapefile,False
05147,Carepa,Centro,2019-2020,2019,2020,Sin Información,1.92,1.92,shapefile,False
05138,Cañasgordas,Nutibara,2019-2020,2019,2020,Bosque Estable,12371.45,12371.45,shapefile,False
05138,Cañasgordas,Nutibara,2019-2020,2019,2020,Deforestación,38.63,38.63,shapefile,False
05138,Cañasgordas,Nutibara,2019-2020,2019,2020,No Bosque Estable,24035.2,24035.2,shapefile,False
05172,Chigorodó,Centro,2019-2020,2019,2020,Bosque Estable,18892.91,18892.91,shapefile,False
05172,Chigorodó,Centro,2019-2020,2019,2020,Deforestación,35.3,35.3,shapefile,False
05172,Chigorodó,Centro,2019-2020,2019,2020,No Bosque Estable,51523.97,51523.97,shapefile,False
05172,Chigorodó,Centro,2019-2020,2019,2020,Sin Información,10.62,10.62,shapefile,False
05234,Dabeiba,Nutibara,2019-2020,2019,2020,Bosque Estable,139681.66,139681.66,shapefile,False
05234,Dabeiba,Nutibara,2019-2020,2019,2020,Deforestación,449.74,449.74,shapefile,False
05234,Dabeiba,Nutibara,2019-2020,2019,2020,No Bosque Estable,54755.1,54755.1,shapefile,False
05234,Dabeiba,Nutibara,2019-2020,2019,2020,Sin Información,35.3,35.3,shapefile,False
05284,Frontino,Nutibara,2019-2020,2019,2020,Bosque Estable,91701.57,91701.57,shapefile,False
05284,Frontino,Nutibara,2019-2020,2019,2020,Deforestación,96.61,96.61,shapefile,False
05284,Frontino,Nutibara,2019-2020,2019,2020,No Bosque Estable,46369.51,46369.51,shapefile,False
05284,Frontino,Nutibara,2019-2020,2019,2020,Sin Información,57.76,57.76,shapefile,False
05306,Giraldo,Nutibara,2019-2020,2019,2020,Bosque Estable,1514.35,1514.35,shapefile,False
05306,Giraldo,Nutibara,2019-2020,2019,2020,No Bosque Estable,7817.91,7817.91,shapefile,False
05475,Murindó,Atrato,2019-2020,2019,2020,Bosque Estable,97482.38,97482.38,shapefile,False
05475,Murindó,Atrato,2019-2020,2019,2020,Deforestación,99.97,99.97,shapefile,False
05475,Murindó,Atrato,2019-2020,2019,2020,No Bosque Estable,25488.79,25488.79,shapefile,False
05475,Murindó,Atrato,2019-2020,2019,2020,Sin Información,1822.48,1822.48,shapefile,False
05480,Mutatá,Centro,2019-2020,2019,2020,Bosque Estable,65934.7,65934.7,shapefile,False
05480,Mutatá,Centro,2019-2020,2019,2020,Deforestación,225.55,225.55,shapefile,False
05480,Mutatá,Centro,2019-2020,2019,2020,No Bosque Estable,39567.08,39567.08,shapefile,False
05480,Mutatá,Centro,2019-2020,2019,2020,Sin Información,162.28,162.28,shapefile,False
05490,Necoclí,Caribe,2019-2020,2019,2020,Bosque Estable,17262.01,17262.01,shapefile,False
05490,Necoclí,Caribe,2019-2020,2019,2020,Deforestación,32.09,32.09,shapefile,False
05490,Necoclí,Caribe,2019-2020,2019,2020,No Bosque Estable,107712.91,107712.91,shapefile,False
05490,Necoclí,Caribe,2019-2020,2019,2020,Sin Información,6.45,6.45,shapefile,False
05543,Peque,Nutibara,2019-2020,2019,2020,Bosque Estable,13909.81,13909.81,shapefile,False
05543,Peque,Nutibara,2019-2020,2019,2020,Deforestación,39.09,39.09,shapefile,False
05543,Peque,Nutibara,2019-2020,2019,2020,No Bosque Estable,29406.9,29406.9,shapefile,False
05659,San Juan de Urabá,Caribe,2019-2020,2019,2020,Bosque Estable,572.81,572.81,shapefile,False
05659,San Juan de Urabá,Caribe,2019-2020,2019,2020,Deforestación,5.67,5.67,shapefile,False
05659,San Juan de Urabá,Caribe,2019-2020,2019,2020,No Bosque Estable,24465.71,24465.71,shapefile,False
05659,San Juan de Urabá,Caribe,2019-2020,2019,2020,Sin Información,39.13,39.13,shapefile,False
05665,San Pedro de Urabá,Caribe,2019-2020,2019,2020,Bosque Estable,2362.36,2362.36,shapefile,False
05665,San Pedro de Urabá,Caribe,2019-2020,2019,2020,Deforestación,20.62,20.62,shapefile,False
05665,San Pedro de Urabá,Caribe,2019-2020,2019,2020,No Bosque Estable,54112.75,54112.75,shapefile,False
05665,San Pedro de Urabá,Caribe,2019-2020,2019,2020,Sin Información,19.67,19.67,shapefile,False
05837,Turbo,Centro,2019-2020,2019,2020,Bosque Estable,57995.41,57995.41,shapefile,False
05837,Turbo,Centro,2019-2020,2019,2020,Deforestación,243.25,243.25,shapefile,False
05837,Turbo,Centro,2019-2020,2019,2020,No Bosque Estable,230404.65,230404.65,shapefile,False
05837,Turbo,Centro,2019-2020,2019,2020,Sin Información,9.11,9.11,shapefile,False
05842,Uramita,Nutibara,2019-2020,2019,2020,Bosque Estable,4343.82,4343.82,shapefile,False
05842,Uramita,Nutibara,2019-2020,2019,2020,Deforestación,13.8,13.8,shapefile,False
05842,Uramita,Nutibara,2019-2020,2019,2020,No Bosque Estable,22206.9,22206.9,shapefile,False
05847,Urrao,Urrao,2019-2020,2019,2020,Bosque Estable,172210.75,172210.75,shapefile,False
05847,Urrao,Urrao,2019-2020,2019,2020,Deforestación,251.04,251.04,shapefile,False
05847,Urrao,Urrao,2019-2020,2019,2020,No Bosque Estable,80159.44,80159.44,shapefile,False
05847,Urrao,Urrao,2019-2020,2019,2020,Sin Información,1641.24,1641.24,shapefile,False
05873,Vigía del Fuerte,Atrato,2019-2020,2019,2020,Bosque Estable,140168.18,140168.18,shapefile,False
05873,Vigía del Fuerte,Atrato,2019-2020,2019,2020,Deforestación,88.44,88.44,shapefile,False
05873,Vigía del Fuerte,Atrato,2019-2020,2019,2020,No Bosque Estable,21196.98,21196.98,shapefile,False
05873,Vigía del Fuerte,Atrato,2019-2020,2019,2020,Sin Información,3991.04,3991.04,shapefile,False
05004,Abriaquí,Nutibara,2020-2021,2020,2021,Bosque Estable,13617.95,13617.95,shapefile,False
05004,Abriaquí,Nutibara,2020-2021,2020,2021,No Bosque Estable,16045.04,16045.04,shapefile,False
05045,Apartadó,Centro,2020-2021,2020,2021,Bosque Estable,15554.68,15554.68,shapefile,False
05045,Apartadó,Centro,2020-2021,2020,2021,Deforestación,34.8,34.8,shapefile,False
05045,Apartadó,Centro,2020-2021,2020,2021,No Bosque Estable,37677.1,37677.1,shapefile,False
05045,Apartadó,Centro,2020-2021,2020,2021,Sin Información,14.02,14.02,shapefile,False
05051,Arboletes,Caribe,2020-2021,2020,2021,Bosque Estable,1909.35,1909.35,shapefile,False
05051,Arboletes,Caribe,2020-2021,2020,2021,Deforestación,40.89,40.89,shapefile,False
05051,Arboletes,Caribe,2020-2021,2020,2021,No Bosque Estable,72114.76,72114.76,shapefile,False
05051,Arboletes,Caribe,2020-2021,2020,2021,Sin Información,0.06,0.06,shapefile,False
05147,Carepa,Centro,2020-2021,2020,2021,Bosque Estable,3988.77,3988.77,shapefile,False
05147,Carepa,Centro,2020-2021,2020,2021,Deforestación,17.09,17.09,shapefile,False
05147,Carepa,Centro,2020-2021,2020,2021,No Bosque Estable,34356.48,34356.48,shapefile,False
05147,Carepa,Centro,2020-2021,2020,2021,Sin Información,1.92,1.92,shapefile,False
05138,Cañasgordas,Nutibara,2020-2021,2020,2021,Bosque Estable,12350.46,12350.46,shapefile,False
05138,Cañasgordas,Nutibara,2020-2021,2020,2021,Deforestación,19.49,19.49,shapefile,False
05138,Cañasgordas,Nutibara,2020-2021,2020,2021,No Bosque Estable,24075.33,24075.33,shapefile,False
05172,Chigorodó,Centro,2020-2021,2020,2021,Bosque Estable,18850.58,18850.58,shapefile,False
05172,Chigorodó,Centro,2020-2021,2020,2021,Deforestación,16.19,16.19,shapefile,False
05172,Chigorodó,Centro,2020-2021,2020,2021,No Bosque Estable,51560.9,51560.9,shapefile,False
05172,Chigorodó,Centro,2020-2021,2020,2021,Sin Información,35.14,35.14,shapefile,False
05234,Dabeiba,Nutibara,2020-2021,2020,2021,Bosque Estable,139453.1,139453.1,shapefile,False
05234,Dabeiba,Nutibara,2020-2021,2020,2021,Deforestación,222.52,222.52,shapefile,False
05234,Dabeiba,Nutibara,2020-2021,2020,2021,No Bosque Estable,55215.54,55215.54,shapefile,False
05234,Dabeiba,Nutibara,2020-2021,2020,2021,Sin Información,30.64,30.64,shapefile,False
05284,Frontino,Nutibara,2020-2021,2020,2021,Bosque Estable,91644.87,91644.87,shapefile,False
05284,Frontino,Nutibara,2020-2021,2020,2021,Deforestación,81.1,81.1,shapefile,False
05284,Frontino,Nutibara,2020-2021,2020,2021,No Bosque Estable,46496.67,46496.67,shapefile,False
05284,Frontino,Nutibara,2020-2021,2020,2021,Sin Información,2.81,2.81,shapefile,False
05306,Giraldo,Nutibara,2020-2021,2020,2021,Bosque Estable,1514.35,1514.35,shapefile,False
05306,Giraldo,Nutibara,2020-2021,2020,2021,No Bosque Estable,7817.91,7817.91,shapefile,False
05475,Murindó,Atrato,2020-2021,2020,2021,Bosque Estable,98261.43,98261.43,shapefile,False
05475,Murindó,Atrato,2020-2021,2020,2021,Deforestación,108.15,108.15,shapefile,False
05475,Murindó,Atrato,2020-2021,2020,2021,No Bosque Estable,25608.8,25608.8,shapefile,False
05475,Murindó,Atrato,2020-2021,2020,2021,Sin Información,915.25,915.25,shapefile,False
05480,Mutatá,Centro,2020-2021,2020,2021,Bosque Estable,65768.36,65768.36,shapefile,False
05480,Mutatá,Centro,2020-2021,2020,2021,Deforestación,122.33,122.33,shapefile,False
05480,Mutatá,Centro,2020-2021,2020,2021,No Bosque Estable,39797.13,39797.13,shapefile,False
05480,Mutatá,Centro,2020-2021,2020,2021,Sin Información,201.69,201.69,shapefile,False
05490,Necoclí,Caribe,2020-2021,2020,2021,Bosque Estable,17238.33,17238.33,shapefile,False
05490,Necoclí,Caribe,2020-2021,2020,2021,Deforestación,24.91,24.91,shapefile,False
05490,Necoclí,Caribe,2020-2021,2020,2021,No Bosque Estable,107750.0,107750.0,shapefile,False
05490,Necoclí,Caribe,2020-2021,2020,2021,Sin Información,0.21,0.21,shapefile,False
05543,Peque,Nutibara,2020-2021,2020,2021,Bosque Estable,13899.2,13899.2,shapefile,False
05543,Peque,Nutibara,2020-2021,2020,2021,Deforestación,9.82,9.82,shapefile,False
05543,Peque,Nutibara,2020-2021,2020,2021,No Bosque Estable,29446.88,29446.88,shapefile,False
05659,San Juan de Urabá,Caribe,2020-2021,2020,2021,Bosque Estable,572.71,572.71,shapefile,False
05659,San Juan de Urabá,Caribe,2020-2021,2020,2021,No Bosque Estable,24510.61,24510.61,shapefile,False
05659,San Juan de Urabá,Caribe,2020-2021,2020,2021,Sin Información,0.12,0.12,shapefile,False
05665,San Pedro de Urabá,Caribe,2020-2021,2020,2021,Bosque Estable,2355.33,2355.33,shapefile,False
05665,San Pedro de Urabá,Caribe,2020-2021,2020,2021,Deforestación,5.97,5.97,shapefile,False
05665,San Pedro de Urabá,Caribe,2020-2021,2020,2021,No Bosque Estable,54154.07,54154.07,shapefile,False
05837,Turbo,Centro,2020-2021,2020,2021,Bosque Estable,57914.51,57914.51,shapefile,False
05837,Turbo,Centro,2020-2021,2020,2021,Deforestación,76.98,76.98,shapefile,False
05837,Turbo,Centro,2020-2021,2020,2021,No Bosque Estable,230660.52,230660.52,shapefile,False
05837,Turbo,Centro,2020-2021,2020,2021,Sin Información,0.46,0.46,shapefile,False
05842,Uramita,Nutibara,2020-2021,2020,2021,Bosque Estable,4339.31,4339.31,shapefile,False
05842,Uramita,Nutibara,2020-2021,2020,2021,Deforestación,3.93,3.93,shapefile,False
05842,Uramita,Nutibara,2020-2021,2020,2021,No Bosque Estable,22221.28,22221.28,shapefile,False
05847,Urrao,Urrao,2020-2021,2020,2021,Bosque Estable,171568.4,171568.4,shapefile,False
05847,Urrao,Urrao,2020-2021,2020,2021,Deforestación,207.36,207.36,shapefile,False
05847,Urrao,Urrao,2020-2021,2020,2021,No Bosque Estable,80576.29,80576.29,shapefile,False
05847,Urrao,Urrao,2020-2021,2020,2021,Sin Información,1910.65,1910.65,shapefile,False
05873,Vigía del Fuerte,Atrato,2020-2021,2020,2021,Bosque Estable,139456.83,139456.83,shapefile,False
05873,Vigía del Fuerte,Atrato,2020-2021,2020,2021,Deforestación,99.23,99.23,shapefile,False
05873,Vigía del Fuerte,Atrato,2020-2021,2020,2021,No Bosque Estable,21305.51,21305.51,shapefile,False
05873,Vigía del Fuerte,Atrato,2020-2021,2020,2021,Sin Información,4582.73,4582.73,shapefile,False
05004,Abriaquí,Nutibara,2021-2022,2021,2022,Bosque Estable,13601.07,13601.07,shapefile,False
05004,Abriaquí,Nutibara,2021-2022,2021,2022,Deforestación,5.77,5.77,shapefile,False
05004,Abriaquí,Nutibara,2021-2022,2021,2022,No Bosque Estable,16056.07,16056.07,shapefile,False
05045,Apartadó,Centro,2021-2022,2021,2022,Bosque Estable,15379.16,15379.16,shapefile,False
05045,Apartadó,Centro,2021-2022,2021,2022,Deforestación,121.26,121.26,shapefile,False
05045,Apartadó,Centro,2021-2022,2021,2022,No Bosque Estable,37740.52,37740.52,shapefile,False
05045,Apartadó,Centro,2021-2022,2021,2022,Sin Información,39.64,39.64,shapefile,False
05051,Arboletes,Caribe,2021-2022,2021,2022,Bosque Estable,1886.61,1886.61,shapefile,False
05051,Arboletes,Caribe,2021-2022,2021,2022,Deforestación,14.58,14.58,shapefile,False
05051,Arboletes,Caribe,2021-2022,2021,2022,No Bosque Estable,72161.95,72161.95,shapefile,False
05051,Arboletes,Caribe,2021-2022,2021,2022,Sin Información,1.95,1.95,shapefile,False
05147,Carepa,Centro,2021-2022,2021,2022,Bosque Estable,3954.94,3954.94,shapefile,False
05147,Carepa,Centro,2021-2022,2021,2022,Deforestación,28.71,28.71,shapefile,False
05147,Carepa,Centro,2021-2022,2021,2022,No Bosque Estable,34378.01,34378.01,shapefile,False
05147,Carepa,Centro,2021-2022,2021,2022,Sin Información,2.35,2.35,shapefile,False
05138,Cañasgordas,Nutibara,2021-2022,2021,2022,Bosque Estable,12169.11,12169.11,shapefile,False
05138,Cañasgordas,Nutibara,2021-2022,2021,2022,Deforestación,7.52,7.52,shapefile,False
05138,Cañasgordas,Nutibara,2021-2022,2021,2022,No Bosque Estable,24268.64,24268.64,shapefile,False
05172,Chigorodó,Centro,2021-2022,2021,2022,Bosque Estable,18679.47,18679.47,shapefile,False
05172,Chigorodó,Centro,2021-2022,2021,2022,Deforestación,103.95,103.95,shapefile,False
05172,Chigorodó,Centro,2021-2022,2021,2022,No Bosque Estable,51623.24,51623.24,shapefile,False
05172,Chigorodó,Centro,2021-2022,2021,2022,Sin Información,56.12,56.12,shapefile,False
05234,Dabeiba,Nutibara,2021-2022,2021,2022,Bosque Estable,137455.69,137455.69,shapefile,False
05234,Dabeiba,Nutibara,2021-2022,2021,2022,Deforestación,579.52,579.52,shapefile,False
05234,Dabeiba,Nutibara,2021-2022,2021,2022,No Bosque Estable,55711.43,55711.43,shapefile,False
05234,Dabeiba,Nutibara,2021-2022,2021,2022,Sin Información,1175.47,1175.47,shapefile,False
05284,Frontino,Nutibara,2021-2022,2021,2022,Bosque Estable,90452.74,90452.74,shapefile,False
05284,Frontino,Nutibara,2021-2022,2021,2022,Deforestación,358.51,358.51,shapefile,False
05284,Frontino,Nutibara,2021-2022,2021,2022,No Bosque Estable,46866.9,46866.9,shapefile,False
05284,Frontino,Nutibara,2021-2022,2021,2022,Sin Información,547.3,547.3,shapefile,False
05306,Giraldo,Nutibara,2021-2022,2021,2022,Bosque Estable,1491.96,1491.96,shapefile,False
05306,Giraldo,Nutibara,2021-2022,2021,2022,Deforestación,8.09,8.09,shapefile,False
05306,Giraldo,Nutibara,2021-2022,2021,2022,No Bosque Estable,7832.13,7832.13,shapefile,False
05475,Murindó,Atrato,2021-2022,2021,2022,Bosque Estable,95146.6,95146.6,shapefile,False
05475,Murindó,Atrato,2021-2022,2021,2022,Deforestación,187.89,187.89,shapefile,False
05475,Murindó,Atrato,2021-2022,2021,2022,No Bosque Estable,25727.2,25727.2,shapefile,False
05475,Murindó,Atrato,2021-2022,2021,2022,Sin Información,3832.02,3832.02,shapefile,False
05480,Mutatá,Centro,2021-2022,2021,2022,Bosque Estable,65298.18,65298.18,shapefile,False
05480,Mutatá,Centro,2021-2022,2021,2022,Deforestación,277.9,277.9,shapefile,False
05480,Mutatá,Centro,2021-2022,2021,2022,No Bosque Estable,39995.57,39995.57,shapefile,False
05480,Mutatá,Centro,2021-2022,2021,2022,Sin Información,316.01,316.01,shapefile,False
05490,Necoclí,Caribe,2021-2022,2021,2022,Bosque Estable,17191.66,17191.66,shapefile,False
05490,Necoclí,Caribe,2021-2022,2021,2022,Deforestación,23.93,23.93,shapefile,False
05490,Necoclí,Caribe,2021-2022,2021,2022,No Bosque Estable,107791.58,107791.58,shapefile,False
05490,Necoclí,Caribe,2021-2022,2021,2022,Sin Información,6.58,6.58,shapefile,False
05543,Peque,Nutibara,2021-2022,2021,2022,Bosque Estable,13821.29,13821.29,shapefile,False
05543,Peque,Nutibara,2021-2022,2021,2022,Deforestación,3.84,3.84,shapefile,False
05543,Peque,Nutibara,2021-2022,2021,2022,No Bosque Estable,29530.63,29530.63,shapefile,False
05659,San Juan de Urabá,Caribe,2021-2022,2021,2022,Bosque Estable,569.16,569.16,shapefile,False
05659,San Juan de Urabá,Caribe,2021-2022,2021,2022,Deforestación,13.94,13.94,shapefile,False
05659,San Juan de Urabá,Caribe,2021-2022,2021,2022,No Bosque Estable,24496.33,24496.33,shapefile,False
05659,San Juan de Urabá,Caribe,2021-2022,2021,2022,Sin Información,3.48,3.48,shapefile,False
05665,San Pedro de Urabá,Caribe,2021-2022,2021,2022,Bosque Estable,2349.14,2349.14,shapefile,False
05665,San Pedro de Urabá,Caribe,2021-2022,2021,2022,Deforestación,8.85,8.85,shapefile,False
05665,San Pedro de Urabá,Caribe,2021-2022,2021,2022,No Bosque Estable,54157.46,54157.46,shapefile,False
05837,Turbo,Centro,2021-2022,2021,2022,Bosque Estable,57668.9,57668.9,shapefile,False
05837,Turbo,Centro,2021-2022,2021,2022,Deforestación,212.49,212.49,shapefile,False
05837,Turbo,Centro,2021-2022,2021,2022,No Bosque Estable,230760.39,230760.39,shapefile,False
05837,Turbo,Centro,2021-2022,2021,2022,Sin Información,9.91,9.91,shapefile,False
05842,Uramita,Nutibara,2021-2022,2021,2022,Bosque Estable,4261.12,4261.12,shapefile,False
05842,Uramita,Nutibara,2021-2022,2021,2022,Deforestación,0.84,0.84,shapefile,False
05842,Uramita,Nutibara,2021-2022,2021,2022,No Bosque Estable,22302.56,22302.56,shapefile,False
05847,Urrao,Urrao,2021-2022,2021,2022,Bosque Estable,170545.94,170545.94,shapefile,False
05847,Urrao,Urrao,2021-2022,2021,2022,Deforestación,262.84,262.84,shapefile,False
05847,Urrao,Urrao,2021-2022,2021,2022,No Bosque Estable,80957.83,80957.83,shapefile,False
05847,Urrao,Urrao,2021-2022,2021,2022,Sin Información,2497.02,2497.02,shapefile,False
05873,Vigía del Fuerte,Atrato,2021-2022,2021,2022,Bosque Estable,136033.37,136033.37,shapefile,False
05873,Vigía del Fuerte,Atrato,2021-2022,2021,2022,Deforestación,105.2,105.2,shapefile,False
05873,Vigía del Fuerte,Atrato,2021-2022,2021,2022,No Bosque Estable,21482.92,21482.92,shapefile,False
05873,Vigía del Fuerte,Atrato,2021-2022,2021,2022,Sin Información,7822.65,7822.65,shapefile,False
05004,Abriaquí,Nutibara,2022-2023,2022,2023,Bosque Estable,13573.16,13573.16,shapefile,False
05004,Abriaquí,Nutibara,2022-2023,2022,2023,Deforestación,8.22,8.22,shapefile,False
05004,Abriaquí,Nutibara,2022-2023,2022,2023,No Bosque Estable,16081.81,16081.81,shapefile,False
05045,Apartadó,Centro,2022-2023,2022,2023,Bosque Estable,15029.81,15029.81,shapefile,False
05045,Apartadó,Centro,2022-2023,2022,2023,Deforestación,45.93,45.93,shapefile,False
05045,Apartadó,Centro,2022-2023,2022,2023,No Bosque Estable,38204.77,38204.77,shapefile,False
05051,Arboletes,Caribe,2022-2023,2022,2023,Bosque Estable,1711.81,1711.81,shapefile,False
05051,Arboletes,Caribe,2022-2023,2022,2023,Deforestación,58.66,58.66,shapefile,False
05051,Arboletes,Caribe,2022-2023,2022,2023,No Bosque Estable,72295.33,72295.33,shapefile,False
05051,Arboletes,Caribe,2022-2023,2022,2023,Sin Información,0.19,0.19,shapefile,False
05147,Carepa,Centro,2022-2023,2022,2023,Bosque Estable,3947.91,3947.91,shapefile,False
05147,Carepa,Centro,2022-2023,2022,2023,Deforestación,0.55,0.55,shapefile,False
05147,Carepa,Centro,2022-2023,2022,2023,No Bosque Estable,34415.8,34415.8,shapefile,False
05138,Cañasgordas,Nutibara,2022-2023,2022,2023,Bosque Estable,12135.35,12135.35,shapefile,False
05138,Cañasgordas,Nutibara,2022-2023,2022,2023,Deforestación,10.91,10.91,shapefile,False
05138,Cañasgordas,Nutibara,2022-2023,2022,2023,No Bosque Estable,24299.24,24299.24,shapefile,False
05172,Chigorodó,Centro,2022-2023,2022,2023,Bosque Estable,18696.69,18696.69,shapefile,False
05172,Chigorodó,Centro,2022-2023,2022,2023,Deforestación,17.48,17.48,shapefile,False
05172,Chigorodó,Centro,2022-2023,2022,2023,No Bosque Estable,51748.57,51748.57,shapefile,False
05234,Dabeiba,Nutibara,2022-2023,2022,2023,Bosque Estable,138373.42,138373.42,shapefile,False
05234,Dabeiba,Nutibara,2022-2023,2022,2023,Deforestación,166.36,166.36,shapefile,False
05234,Dabeiba,Nutibara,2022-2023,2022,2023,No Bosque Estable,56382.39,56382.39,shapefile,False
05284,Frontino,Nutibara,2022-2023,2022,2023,Bosque Estable,90855.44,90855.44,shapefile,False
05284,Frontino,Nutibara,2022-2023,2022,2023,Deforestación,109.89,109.89,shapefile,False
05284,Frontino,Nutibara,2022-2023,2022,2023,No Bosque Estable,47260.13,47260.13,shapefile,False
05306,Giraldo,Nutibara,2022-2023,2022,2023,Bosque Estable,1515.6,1515.6,shapefile,False
05306,Giraldo,Nutibara,2022-2023,2022,2023,No Bosque Estable,7816.66,7816.66,shapefile,False
05475,Murindó,Atrato,2022-2023,2022,2023,Bosque Estable,98850.0,98850.0,shapefile,False
05475,Murindó,Atrato,2022-2023,2022,2023,Deforestación,72.68,72.68,shapefile,False
05475,Murindó,Atrato,2022-2023,2022,2023,No Bosque Estable,25964.69,25964.69,shapefile,False
05475,Murindó,Atrato,2022-2023,2022,2023,Sin Información,6.28,6.28,shapefile,False
05480,Mutatá,Centro,2022-2023,2022,2023,Bosque Estable,65512.56,65512.56,shapefile,False
05480,Mutatá,Centro,2022-2023,2022,2023,Deforestación,83.92,83.92,shapefile,False
05480,Mutatá,Centro,2022-2023,2022,2023,No Bosque Estable,40292.12,40292.12,shapefile,False
05490,Necoclí,Caribe,2022-2023,2022,2023,Bosque Estable,16807.02,16807.02,shapefile,False
05490,Necoclí,Caribe,2022-2023,2022,2023,Deforestación,34.68,34.68,shapefile,False
05490,Necoclí,Caribe,2022-2023,2022,2023,No Bosque Estable,108170.92,108170.92,shapefile,False
05490,Necoclí,Caribe,2022-2023,2022,2023,Sin Información,0.9,0.9,shapefile,False
05543,Peque,Nutibara,2022-2023,2022,2023,Bosque Estable,13822.3,13822.3,shapefile,False
05543,Peque,Nutibara,2022-2023,2022,2023,Deforestación,4.69,4.69,shapefile,False
05543,Peque,Nutibara,2022-2023,2022,2023,No Bosque Estable,29529.02,29529.02,shapefile,False
05659,San Juan de Urabá,Caribe,2022-2023,2022,2023,Bosque Estable,510.9,510.9,shapefile,False
05659,San Juan de Urabá,Caribe,2022-2023,2022,2023,Deforestación,8.62,8.62,shapefile,False
05659,San Juan de Urabá,Caribe,2022-2023,2022,2023,No Bosque Estable,24563.86,24563.86,shapefile,False
05659,San Juan de Urabá,Caribe,2022-2023,2022,2023,Sin Información,0.43,0.43,shapefile,False
05665,San Pedro de Urabá,Caribe,2022-2023,2022,2023,Bosque Estable,2219.93,2219.93,shapefile,False
05665,San Pedro de Urabá,Caribe,2022-2023,2022,2023,Deforestación,13.55,13.55,shapefile,False
05665,San Pedro de Urabá,Caribe,2022-2023,2022,2023,No Bosque Estable,54330.97,54330.97,shapefile,False
05837,Turbo,Centro,2022-2023,2022,2023,Bosque Estable,56417.28,56417.28,shapefile,False
05837,Turbo,Centro,2022-2023,2022,2023,Deforestación,143.83,143.83,shapefile,False
05837,Turbo,Centro,2022-2023,2022,2023,No Bosque Estable,232090.35,232090.35,shapefile,False
05837,Turbo,Centro,2022-2023,2022,2023,Sin Información,1.65,1.65,shapefile,False
05842,Uramita,Nutibara,2022-2023,2022,2023,Bosque Estable,4242.27,4242.27,shapefile,False
05842,Uramita,Nutibara,2022-2023,2022,2023,Deforestación,6.16,6.16,shapefile,False
05842,Uramita,Nutibara,2022-2023,2022,2023,No Bosque Estable,22316.09,22316.09,shapefile,False
05847,Urrao,Urrao,2022-2023,2022,2023,Bosque Estable,172329.95,172329.95,shapefile,False
05847,Urrao,Urrao,2022-2023,2022,2023,Deforestación,337.03,337.03,shapefile,False
05847,Urrao,Urrao,2022-2023,2022,2023,No Bosque Estable,81555.06,81555.06,shapefile,False
